datetime,temp, undefined
2018021020,-1.0,  89.0
2018021021,-0.6,  86.0
2018021022,0.0,  84.0
2018021023,0.1,  85.0
2018021100,0.2,  87.0
2018021101,0.6,  89.0
2018021102,0.5,  92.0
2018021103,0.7,  91.0
2018021104,1.0,  91.0
2018021105,1.0,  92.0
2018021106,1.2,  89.0
2018021107,1.0,  89.0
2018021108,0.8,  89.0
2018021109,1.3,  83.0
2018021110,1.7,  79.0
2018021111,1.4,  86.0
2018021112,1.2,  94.0
2018021113,1.0,  96.0
2018021114,1.6,  93.0
2018021115,2.0,  92.0
2018021116,2.5,  91.0
2018021117,2.3,  91.0
2018021118,2.4,  91.0
2018021119,2.3,  91.0
2018021120,2.4,  86.0
2018021121,2.1,  85.0
2018021122,2.4,  80.0
2018021123,2.2,  80.0
2018021200,2.1,  79.0
2018021201,1.8,  81.0
2018021202,1.6,  82.0
2018021203,1.4,  83.0
2018021204,1.0,  85.0
2018021205,1.0,  86.0
2018021206,1.4,  83.0
2018021207,1.3,  84.0
2018021208,2.2,  80.0
2018021209,2.4,  79.0
2018021210,2.5,  80.0
2018021211,2.4,  83.0
2018021212,1.3,  93.0
2018021213,1.3,  94.0
2018021214,2.6,  86.0
2018021215,2.9,  82.0
2018021216,2.7,  78.0
2018021217,2.0,  82.0
2018021218,1.7,  83.0
2018021219,1.2,  85.0
2018021220,1.1,  86.0
2018021221,0.6,  96.0
2018021222,0.5,  90.0
2018021223,0.3,  90.0
2018021300,0.2,  90.0
2018021301,0.4,  89.0
2018021302,0.2,  90.0
2018021303,-0.3,  92.0
2018021304,-0.5,  92.0
2018021305,-0.8,  92.0
2018021306,-0.8,  92.0
2018021307,-1.0,  92.0
2018021308,-0.7,  90.0
2018021309,-0.2,  88.0
2018021310,0.5,  84.0
2018021311,1.5,  80.0
2018021312,3.0,  74.0
2018021313,3.7,  72.0
2018021314,4.1,  68.0
2018021315,4.0,  69.0
2018021316,3.5,  72.0
2018021317,2.6,  76.0
2018021318,2.0,  78.0
2018021319,1.4,  80.0
2018021320,0.5,  84.0
2018021321,0.7,  81.0
2018021322,0.1,  82.0
2018021323,-0.3,  83.0
2018021400,-0.7,  85.0
2018021401,-1.2,  87.0
2018021402,-1.5,  87.0
2018021403,-1.6,  88.0
2018021404,-1.8,  85.0
2018021405,-1.9,  85.0
2018021406,-2.0,  84.0
2018021407,-2.1,  85.0
2018021408,-1.5,  81.0
2018021409,0.3,  71.0
2018021410,1.6,  71.0
2018021411,3.8,  62.0
2018021412,4.5,  55.0
2018021413,4.9,  50.0
2018021414,5.0,  50.0
2018021415,4.6,  51.0
2018021416,3.9,  57.0
2018021417,2.3,  67.0
2018021418,1.6,  72.0
2018021419,1.1,  76.0
2018021420,1.1,  76.0
2018021421,0.3,  80.0
2018021422,-0.2,  82.0
2018021423,-0.7,  84.0
2018021500,-1.4,  86.0
2018021501,-2.2,  88.0
2018021502,-2.4,  88.0
2018021503,-2.5,  88.0
2018021504,-2.7,  90.0
2018021505,-2.8,  89.0
2018021506,-2.7,  88.0
2018021507,-2.7,  88.0
2018021508,-2.3,  84.0
2018021509,-1.6,  82.0
2018021510,-1.0,  79.0
2018021511,-0.2,  76.0
2018021512,0.6,  73.0
2018021513,1.1,  71.0
2018021514,1.5,  68.0
2018021515,1.2,  72.0
2018021516,1.3,  69.0
2018021517,1.0,  74.0
2018021518,0.9,  78.0
2018021519,0.6,  84.0
2018021520,0.6,  89.0
2018021521,0.5,  95.0
2018021522,0.6,  96.0
2018021523,0.7, 100.0
2018021600,1.6,  96.0
2018021601,2.0,  95.0
2018021602,2.4,  94.0
2018021603,2.5,  90.0
2018021604,2.3,  88.0
2018021605,2.4,  83.0
2018021606,1.8,  84.0
2018021607,1.7,  84.0
2018021608,2.1,  82.0
2018021609,3.0,  79.0
2018021610,3.5,  79.0
2018021611,4.5,  78.0
2018021612,5.0,  77.0
2018021613,5.4,  74.0
2018021614,5.3,  73.0
2018021615,5.0,  75.0
2018021616,4.6,  77.0
2018021617,4.4,  79.0
2018021618,4.3,  81.0
2018021619,4.2,  81.0
2018021620,4.2,  83.0
2018021621,3.9,  86.0
2018021622,4.0,  85.0
2018021623,3.7,  86.0
2018021700,3.5,  88.0
2018021701,3.4,  90.0
2018021702,3.3,  93.0
2018021703,3.0,  94.0
2018021704,2.9,  95.0
2018021705,2.8,  97.0
2018021706,2.7,  96.0
2018021707,2.7,  96.0
2018021708,2.7,  97.0
2018021709,3.0,  95.0
2018021710,3.2,  92.0
2018021711,3.3,  91.0
2018021712,3.3,  94.0
2018021713,3.4,  94.0
2018021714,3.3,  94.0
2018021715,3.2,  95.0
2018021716,2.9,  97.0
2018021717,2.7,  98.0
2018021718,2.5,  97.0
2018021719,2.6,  98.0
2018021720,2.6,  94.0
2018021721,2.8,  90.0
2018021722,2.7,  85.0
2018021723,3.0,  78.0
2018021800,2.8,  82.0
2018021801,2.7,  82.0
2018021802,2.8,  78.0
2018021803,2.6,  79.0
2018021804,2.6,  70.0
2018021805,2.7,  66.0
2018021806,2.3,  66.0
2018021807,3.0,  59.0
2018021808,2.7,  63.0
2018021809,3.2,  60.0
2018021810,3.6,  57.0
2018021811,3.9,  54.0
2018021812,4.2,  54.0
2018021813,4.4,  54.0
2018021814,5.0,  53.0
2018021815,4.8,  55.0
2018021816,4.5,  58.0
2018021817,4.0,  61.0
2018021818,3.0,  68.0
2018021819,2.3,  74.0
2018021820,2.0,  74.0
2018021821,1.9,  71.0
2018021822,1.7,  72.0
2018021823,1.5,  76.0
2018021900,1.4,  75.0
2018021901,1.2,  77.0
2018021902,1.1,  76.0
2018021903,0.8,  77.0
2018021904,0.5,  79.0
2018021905,0.3,  79.0
2018021906,0.4,  79.0
2018021907,0.1,  81.0
2018021908,0.6,  79.0
2018021909,1.2,  76.0
2018021910,2.3,  72.0
2018021911,3.3,  69.0
2018021912,5.3,  62.0
2018021913,5.0,  62.0
2018021914,4.5,  65.0
2018021915,4.7,  66.0
2018021916,4.5,  68.0
2018021917,3.8,  72.0
2018021918,3.5,  74.0
2018021919,3.3,  75.0
2018021920,2.7,  78.0
2018021921,2.1,  81.0
2018021922,1.7,  84.0
2018021923,1.5,  83.0
2018022000,1.1,  85.0
2018022001,0.6,  87.0
2018022002,0.3,  89.0
2018022003,-0.1,  89.0
2018022004,-0.2,  88.0
2018022005,-0.4,  88.0
2018022006,-0.4,  86.0
2018022007,-0.7,  86.0
2018022008,-0.1,  81.0
2018022009,1.0,  75.0
2018022010,2.5,  65.0
2018022011,2.9,  61.0
2018022012,3.2,  56.0
2018022013,3.9,  52.0
2018022014,4.0,  51.0
2018022015,3.5,  48.0
2018022016,2.6,  54.0
2018022017,1.7,  63.0
2018022018,0.9,  69.0
2018022019,0.3,  75.0
2018022020,0.4,  77.0
2018022021,0.0,  79.0
2018022022,0.0,  80.0
2018022023,-0.1,  81.0
2018022100,0.3,  78.0
2018022101,0.8,  77.0
2018022102,0.8,  79.0
2018022103,1.0,  84.0
2018022104,1.5,  84.0
2018022105,0.6,  87.0
2018022106,0.3,  88.0
2018022107,0.6,  85.0
2018022108,1.3,  85.0
2018022109,2.1,  81.0
2018022110,1.9,  84.0
2018022111,2.7,  80.0
2018022112,2.4,  71.0
2018022113,2.8,  73.0
2018022114,2.9,  73.0
2018022115,1.8,  78.0
2018022116,1.1,  86.0
2018022117,0.8,  89.0
2018022118,0.6,  90.0
2018022119,0.1,  90.0
2018022120,-0.3,  93.0
2018022121,-0.4,  93.0
2018022122,-0.5,  90.0
2018022123,-0.8,  90.0
2018022200,-0.3,  88.0
2018022201,-0.3,  91.0
2018022202,-0.3,  91.0
2018022203,1.2,  93.0
2018022204,1.3,  89.0
2018022205,1.4,  85.0
2018022206,1.2,  87.0
2018022207,1.2,  90.0
2018022208,1.1,  92.0
2018022209,1.4,  89.0
2018022210,1.6,  91.0
2018022211,1.2,  88.0
2018022212,1.4,  85.0
2018022213,1.9,  75.0
2018022214,2.0,  78.0
2018022215,1.9,  75.0
2018022216,1.8,  72.0
2018022217,1.5,  68.0
2018022218,0.6,  75.0
2018022219,0.4,  82.0
2018022220,0.2,  82.0
2018022221,0.1,  80.0
2018022222,-0.4,  81.0
2018022223,-0.9,  81.0
2018022300,-1.5,  80.0
2018022301,-1.9,  77.0
2018022302,-2.2,  79.0
2018022303,-2.2,  77.0
2018022304,-2.2,  76.0
2018022305,-2.9,  76.0
2018022306,-3.0,  73.0
2018022307,-3.1,  75.0
2018022308,-3.1,  74.0
2018022309,-2.1,  69.0
2018022310,-1.3,  61.0
2018022311,-0.3,  61.0
2018022312,-0.2,  56.0
2018022313,0.5,  50.0
2018022314,0.3,  50.0
2018022315,0.6,  50.0
2018022316,0.2,  52.0
2018022317,-0.4,  54.0
2018022318,-0.7,  65.0
2018022319,-1.3,  72.0
2018022320,-1.1,  72.0
2018022321,-0.9,  74.0
2018022322,-0.2,  74.0
2018022323,0.1,  75.0
2018022400,0.1,  82.0
2018022401,0.2,  81.0
2018022402,-0.2,  86.0
2018022403,0.1,  82.0
2018022404,0.4,  71.0
2018022405,0.3,  63.0
2018022406,-0.3,  66.0
2018022407,-0.6,  63.0
2018022408,-0.5,  55.0
2018022409,-0.1,  58.0
2018022410,-0.2,  61.0
2018022411,0.1,  52.0
2018022412,-0.2,  62.0
2018022413,0.0,  49.0
2018022414,0.6,  47.0
2018022415,-0.7,  59.0
2018022416,-0.8,  56.0
2018022417,-2.0,  69.0
2018022418,-2.2,  71.0
2018022419,-2.8,  76.0
2018022420,-2.8,  77.0
2018022421,-3.1,  77.0
2018022422,-3.4,  80.0
2018022423,-3.6,  82.0
2018022500,-3.8,  84.0
2018022501,-3.9,  84.0
2018022502,-4.5,  87.0
2018022503,-4.6,  85.0
2018022504,-4.4,  86.0
2018022505,-4.1,  85.0
2018022506,-4.0,  94.0
2018022507,-3.3,  91.0
2018022508,-2.1,  79.0
2018022509,-2.5,  88.0
2018022510,-2.5,  84.0
2018022511,-2.2,  85.0
2018022512,-2.8,  95.0
2018022513,-2.8,  94.0
2018022514,-1.8,  78.0
2018022515,-2.6,  90.0
2018022516,-2.7,  86.0
2018022517,-2.5,  83.0
2018022518,-2.5,  86.0
2018022519,-2.6,  77.0
2018022520,-3.3,  66.0
2018022521,-3.6,  71.0
2018022522,-4.3,  78.0
2018022523,-3.8,  84.0
2018022600,-4.0,  91.0
2018022601,-2.5,  76.0
2018022602,-2.4,  80.0
2018022603,-2.9,  70.0
2018022604,-3.2,  64.0
2018022605,-3.7,  78.0
2018022606,-3.8,  83.0
2018022607,-2.9,  73.0
2018022608,-2.7,  72.0
2018022609,-2.2,  83.0
2018022610,-1.9,  75.0
2018022611,-1.6,  75.0
2018022612,-0.8,  72.0
2018022613,-1.2,  45.0
2018022614,-2.1,  64.0
2018022615,-2.8,  66.0
2018022616,-2.6,  65.0
2018022617,-4.2,  87.0
2018022618,-4.7,  85.0
2018022619,-5.1,  90.0
2018022620,-5.2,  89.0
2018022621,-5.5,  93.0
2018022622,-6.0,  94.0
2018022623,-6.4,  93.0
2018022700,-6.0,  91.0
2018022701,-3.0,  89.0
2018022702,-2.2,  77.0
2018022703,-2.4,  71.0
2018022704,-2.4,  71.0
2018022705,-2.5,  73.0
2018022706,-2.8,  74.0
2018022707,-2.5,  78.0
2018022708,-3.5,  89.0
2018022709,-3.5,  90.0
2018022710,-4.1,  93.0
2018022711,-3.0,  63.0
2018022712,-3.0,  53.0
2018022713,-3.4,  52.0
2018022714,-3.9,  54.0
2018022715,-4.7,  53.0
2018022716,-5.5,  61.0
2018022717,-6.0,  65.0
2018022718,-6.5,  68.0
2018022719,-6.6,  62.0
2018022720,-6.5,  59.0
2018022721,-7.4,  55.0
2018022722,-8.5,  52.0
2018022723,-9.1,  52.0
2018022800,-9.5,  53.0
2018022801,-10.1,  56.0
2018022802,-10.6,  56.0
2018022803,-11.4,  59.0
2018022804,-11.7,  64.0
2018022805,-11.7,  72.0
2018022806,-11.7,  71.0
2018022807,-10.7,  69.0
2018022808,-9.7,  64.0
2018022809,-9.0,  62.0
2018022810,-8.3,  61.0
2018022811,-7.7,  60.0
2018022812,-7.3,  60.0
2018022813,-6.6,  61.0
2018022814,-6.6,  60.0
2018022815,-6.1,  64.0
2018022816,-6.2,  67.0
2018022817,-6.6,  69.0
2018022818,-8.0,  74.0
2018022819,-8.3,  75.0
2018022820,-9.0,  74.0
2018022821,-9.1,  76.0
2018022822,-8.8,  75.0
2018022823,-8.6,  75.0
2018030100,-8.5,  69.0
2018030101,-9.3,  71.0
2018030102,-9.2,  74.0
2018030103,-8.9,  76.0
2018030104,-9.4,  76.0
2018030105,-9.2,  75.0
2018030106,-9.3,  75.0
2018030107,-9.1,  75.0
2018030108,-8.3,  72.0
2018030109,-6.4,  67.0
2018030110,-5.9,  65.0
2018030111,-5.0,  63.0
2018030112,-4.5,  61.0
2018030113,-4.0,  61.0
2018030114,-3.4,  62.0
2018030115,-4.2,  64.0
2018030116,-4.7,  70.0
2018030117,-5.4,  77.0
2018030118,-5.7,  83.0
2018030119,-6.1,  86.0
2018030120,-6.5,  86.0
2018030121,-6.8,  87.0
2018030122,-7.5,  80.0
2018030123,-8.2,  77.0
2018030200,-8.9,  69.0
2018030201,-9.6,  69.0
2018030202,-10.2,  71.0
2018030203,-10.7,  72.0
2018030204,-10.8,  70.0
2018030205,-10.7,  74.0
2018030206,-10.2,  69.0
2018030207,-9.8,  69.0
2018030208,-9.5,  70.0
2018030209,-9.1,  69.0
2018030210,-7.4,  63.0
2018030211,-6.4,  61.0
2018030212,-6.5,  62.0
2018030213,-5.9,  65.0
2018030214,-5.8,  70.0
2018030215,-6.3,  75.0
2018030216,-7.0,  70.0
2018030217,-7.4,  73.0
2018030218,-7.6,  74.0
2018030219,-7.7,  76.0
2018030220,-7.0,  77.0
2018030221,-7.4,  78.0
2018030222,-7.7,  73.0
2018030223,-8.2,  71.0
2018030300,-8.3,  69.0
2018030301,-8.9,  68.0
2018030302,-9.4,  70.0
2018030303,-9.7,  74.0
2018030304,-9.7,  72.0
2018030305,-10.1,  73.0
2018030306,-9.5,  74.0
2018030307,-9.6,  75.0
2018030308,-8.3,  69.0
2018030309,-7.1,  63.0
2018030310,-5.3,  57.0
2018030311,-3.9,  55.0
2018030312,-3.5,  54.0
2018030313,-2.9,  54.0
2018030314,-2.5,  57.0
2018030315,-2.6,  58.0
2018030316,-2.7,  60.0
2018030317,-3.7,  66.0
2018030318,-4.3,  71.0
2018030319,-4.8,  74.0
2018030320,-5.1,  76.0
2018030321,-5.1,  76.0
2018030322,-5.5,  77.0
2018030323,-5.8,  77.0
2018030400,-6.1,  76.0
2018030401,-6.3,  77.0
2018030402,-6.9,  77.0
2018030403,-6.9,  76.0
2018030404,-7.6,  77.0
2018030405,-8.0,  78.0
2018030406,-8.0,  76.0
2018030407,-8.1,  74.0
2018030408,-6.4,  67.0
2018030409,-5.6,  63.0
2018030410,-4.6,  61.0
2018030411,-3.8,  61.0
2018030412,-2.3,  56.0
2018030413,-1.9,  55.0
2018030414,-1.7,  56.0
2018030415,-1.1,  56.0
2018030416,-1.0,  55.0
2018030417,-1.5,  58.0
2018030418,-2.1,  61.0
2018030419,-1.8,  60.0
2018030420,-1.3,  57.0
2018030421,-1.2,  57.0
2018030422,-1.5,  56.0
2018030423,-1.7,  58.0
2018030500,-2.3,  60.0
2018030501,-2.3,  61.0
2018030502,-2.6,  62.0
2018030503,-2.6,  63.0
2018030504,-2.7,  63.0
2018030505,-2.6,  66.0
2018030506,-2.5,  72.0
2018030507,-2.2,  79.0
2018030508,-1.9,  80.0
2018030509,-0.9,  78.0
2018030510,0.2,  78.0
2018030511,2.3,  72.0
2018030512,3.1,  72.0
2018030513,4.7,  69.0
2018030514,5.9,  68.0
2018030515,6.5,  66.0
2018030516,6.2,  68.0
2018030517,4.8,  74.0
2018030518,5.0,  74.0
2018030519,4.6,  76.0
2018030520,4.0,  78.0
2018030521,3.7,  78.0
2018030522,2.9,  81.0
2018030523,1.9,  85.0
2018030600,1.7,  85.0
2018030601,1.5,  85.0
2018030602,1.4,  83.0
2018030603,0.8,  86.0
2018030604,0.4,  87.0
2018030605,0.2,  87.0
2018030606,-0.1,  87.0
2018030607,0.0,  86.0
2018030608,0.6,  80.0
2018030609,2.8,  72.0
2018030610,4.7,  65.0
2018030611,5.3,  63.0
2018030612,6.2,  57.0
2018030613,6.5,  56.0
2018030614,6.3,  55.0
2018030615,5.6,  59.0
2018030616,4.5,  63.0
2018030617,3.2,  69.0
2018030618,2.4,  74.0
2018030619,2.1,  75.0
2018030620,1.7,  78.0
2018030621,1.2,  83.0
2018030622,0.7,  85.0
2018030623,0.7,  86.0
2018030700,0.5,  87.0
2018030701,0.5,  87.0
2018030702,0.6,  89.0
2018030703,0.6,  89.0
2018030704,0.9,  88.0
2018030705,0.6,  95.0
2018030706,0.4,  98.0
2018030707,0.7,  99.0
2018030708,0.8,  99.0
2018030709,0.9,  99.0
2018030710,0.8,  99.0
2018030711,1.0,  99.0
2018030712,0.8,  99.0
2018030713,1.6,  99.0
2018030714,1.3,  98.0
2018030715,1.1,  98.0
2018030716,0.8,  99.0
2018030717,0.7,  99.0
2018030718,0.7,  99.0
2018030719,0.6, 100.0
2018030720,0.7,  99.0
2018030721,0.7,  99.0
2018030722,0.9,  98.0
2018030723,0.8,  98.0
2018030800,0.8,  97.0
2018030801,0.9,  95.0
2018030802,0.8,  92.0
2018030803,0.9,  92.0
2018030804,0.6,  95.0
2018030805,0.3,  99.0
2018030806,0.3,  99.0
2018030807,0.7,  97.0
2018030808,1.0,  95.0
2018030809,1.5,  96.0
2018030810,1.8,  95.0
2018030811,2.1,  96.0
2018030812,2.9,  94.0
2018030813,3.7,  91.0
2018030814,4.3,  91.0
2018030815,5.3,  82.0
2018030816,6.0,  80.0
2018030817,5.2,  85.0
2018030818,4.8,  87.0
2018030819,5.2,  82.0
2018030820,5.4,  77.0
2018030821,4.8,  88.0
2018030822,4.9,  88.0
2018030823,3.6,  93.0
2018030900,3.5,  91.0
2018030901,2.8,  92.0
2018030902,3.1,  92.0
2018030903,3.0,  94.0
2018030904,3.1,  92.0
2018030905,2.9,  92.0
2018030906,2.4,  94.0
2018030907,2.5,  94.0
2018030908,2.6,  94.0
2018030909,3.1,  92.0
2018030910,3.9,  89.0
2018030911,4.3,  87.0
2018030912,3.7,  90.0
2018030913,4.1,  89.0
2018030914,4.8,  86.0
2018030915,4.0,  88.0
2018030916,4.2,  85.0
2018030917,4.4,  78.0
2018030918,3.1,  88.0
2018030919,2.8,  88.0
2018030920,3.1,  83.0
2018030921,2.2,  86.0
2018030922,1.6,  87.0
2018030923,1.4,  89.0
2018031000,0.5,  92.0
2018031001,0.8,  91.0
2018031002,0.8,  93.0
2018031003,0.9,  93.0
2018031004,0.9,  92.0
2018031005,1.1,  92.0
2018031006,1.2,  92.0
2018031007,1.8,  89.0
2018031008,2.8,  86.0
2018031009,4.0,  80.0
2018031010,4.8,  78.0
2018031011,5.6,  76.0
2018031012,6.2,  74.0
2018031013,5.8,  77.0
2018031014,5.7,  78.0
2018031015,5.0,  83.0
2018031016,4.3,  88.0
2018031017,3.5,  97.0
2018031018,3.3,  98.0
2018031019,3.3,  98.0
2018031020,3.1,  98.0
2018031021,3.1,  99.0
2018031022,3.3,  98.0
2018031023,3.5,  98.0
2018031100,3.6,  98.0
2018031101,3.7,  98.0
2018031102,4.0,  98.0
2018031103,3.7, 100.0
2018031104,3.9, 100.0
2018031105,4.3,  98.0
2018031106,4.4,  97.0
2018031107,4.6,  99.0
2018031108,6.3,  95.0
2018031109,7.5,  93.0
2018031110,8.6,  91.0
2018031111,11.3,  83.0
2018031112,13.9,  75.0
2018031113,14.0,  73.0
2018031114,14.3,  71.0
2018031115,15.1,  67.0
2018031116,14.1,  69.0
2018031117,12.7,  76.0
2018031118,11.4,  81.0
2018031119,11.5,  80.0
2018031120,10.6,  82.0
2018031121,10.3,  84.0
2018031122,10.3,  88.0
2018031123,9.4,  91.0
2018031200,9.0,  91.0
2018031201,8.7,  90.0
2018031202,9.6,  86.0
2018031203,8.6,  89.0
2018031204,8.1,  90.0
2018031205,7.9,  91.0
2018031206,7.3,  93.0
2018031207,6.0,  97.0
2018031208,5.8,  98.0
2018031209,4.9,  96.0
2018031210,5.4,  97.0
2018031211,4.3,  97.0
2018031212,4.6,  96.0
2018031213,4.3,  96.0
2018031214,4.5, 100.0
2018031215,3.5, 100.0
2018031216,3.4, 100.0
2018031217,3.0, 100.0
2018031218,2.8, 100.0
2018031219,2.8, 100.0
2018031220,3.0, 100.0
2018031221,3.1, 100.0
2018031222,2.9, 100.0
2018031223,3.5, 100.0
2018031300,4.5, 100.0
2018031301,4.5, 100.0
2018031302,4.5, 100.0
2018031303,7.1, 100.0
2018031304,7.6, 100.0
2018031305,7.8, 100.0
2018031306,8.1,  97.0
2018031307,7.9,  96.0
2018031308,7.9,  98.0
2018031309,4.8, 100.0
2018031310,4.3, 100.0
2018031311,3.5, 100.0
2018031312,3.1,  99.0
2018031313,3.2,  98.0
2018031314,3.3,  99.0
2018031315,3.0, 100.0
2018031316,2.9, 100.0
2018031317,2.9,  95.0
2018031318,2.8,  96.0
2018031319,2.8,  99.0
2018031320,2.7, 100.0
2018031321,2.7, 100.0
2018031322,2.7, 100.0
2018031323,2.7, 100.0
2018031400,2.6, 100.0
2018031401,2.5,  99.0
2018031402,2.5,  97.0
2018031403,2.5,  96.0
2018031404,2.2,  92.0
2018031405,2.2,  92.0
2018031406,2.2,  92.0
2018031407,2.3,  91.0
2018031408,2.2,  90.0
2018031409,2.3,  90.0
2018031410,2.4,  92.0
2018031411,2.6,  93.0
2018031412,2.5,  92.0
2018031413,2.7,  91.0
2018031414,2.8,  91.0
2018031415,2.8,  92.0
2018031416,2.7,  93.0
2018031417,2.5,  96.0
2018031418,2.9,  92.0
2018031419,2.8,  95.0
2018031420,2.6,  91.0
2018031421,2.1,  88.0
2018031422,1.8,  90.0
2018031423,1.9,  89.0
2018031500,2.1,  92.0
2018031501,2.1,  87.0
2018031502,2.0,  85.0
2018031503,1.6,  85.0
2018031504,1.5,  84.0
2018031505,1.2,  85.0
2018031506,1.0,  76.0
2018031507,1.7,  72.0
2018031508,2.1,  68.0
2018031509,2.7,  64.0
2018031510,2.5,  63.0
2018031511,3.1,  61.0
2018031512,2.3,  66.0
2018031513,2.3,  65.0
2018031514,1.9,  68.0
2018031515,1.5,  67.0
2018031516,1.8,  68.0
2018031517,1.4,  71.0
2018031518,0.8,  75.0
2018031519,1.0,  75.0
2018031520,0.8,  77.0
2018031521,0.8,  79.0
2018031522,0.3,  79.0
2018031523,0.3,  76.0
2018031600,0.1,  75.0
2018031601,0.0,  74.0
2018031602,0.1,  71.0
2018031603,0.2,  69.0
2018031604,0.2,  69.0
2018031605,0.2,  66.0
2018031606,0.2,  67.0
2018031607,0.4,  64.0
2018031608,0.6,  59.0
2018031609,0.7,  59.0
2018031610,0.0,  59.0
2018031611,1.0,  56.0
2018031612,0.5,  56.0
2018031613,0.1,  56.0
2018031614,-0.1,  57.0
2018031615,-0.7,  57.0
2018031616,-0.9,  62.0
2018031617,-1.8,  67.0
2018031618,-2.2,  69.0
2018031619,-2.1,  65.0
2018031620,-2.5,  71.0
2018031621,-2.6,  66.0
2018031622,-2.9,  71.0
2018031623,-2.9,  71.0
2018031700,-2.7,  72.0
2018031701,-2.5,  71.0
2018031702,-3.5,  80.0
2018031703,-3.5,  80.0
2018031704,-4.4,  88.0
2018031705,-3.8,  75.0
2018031706,-3.9,  83.0
2018031707,-3.8,  78.0
2018031708,-3.3,  77.0
2018031709,-3.1,  77.0
2018031710,-2.8,  74.0
2018031711,-2.4,  71.0
2018031712,-1.8,  63.0
2018031713,-1.7,  52.0
2018031714,-1.9,  54.0
2018031715,-2.0,  50.0
2018031716,-2.3,  49.0
2018031717,-2.3,  53.0
2018031718,-2.5,  55.0
2018031719,-2.5,  56.0
2018031720,-2.4,  58.0
2018031721,-2.6,  56.0
2018031722,-2.7,  57.0
2018031723,-2.8,  54.0
2018031800,-2.8,  54.0
2018031801,-3.3,  55.0
2018031802,-3.8,  51.0
2018031803,-4.2,  51.0
2018031804,-4.2,  49.0
2018031805,-4.2,  47.0
2018031806,-4.1,  45.0
2018031807,-3.5,  43.0
2018031808,-2.9,  40.0
2018031809,-1.9,  37.0
2018031810,-1.1,  35.0
2018031811,-0.9,  35.0
2018031812,0.1,  39.0
2018031813,-0.4,  39.0
2018031814,-0.1,  46.0
2018031815,-0.3,  43.0
2018031816,-0.2,  44.0
2018031817,-0.5,  53.0
2018031818,-1.1,  62.0
2018031819,-1.4,  67.0
2018031820,-1.5,  70.0
2018031821,-1.6,  72.0
2018031822,-1.9,  73.0
2018031823,-2.4,  78.0
2018031900,-2.7,  80.0
2018031901,-3.0,  77.0
2018031902,-3.5,  78.0
2018031903,-3.8,  70.0
2018031904,-4.2,  67.0
2018031905,-4.3,  73.0
2018031906,-4.8,  77.0
2018031907,-2.9,  61.0
2018031908,-0.7,  47.0
2018031909,-0.9,  55.0
2018031910,-0.5,  53.0
2018031911,-0.2,  51.0
2018031912,0.3,  53.0
2018031913,0.5,  44.0
2018031914,0.5,  48.0
2018031915,0.8,  47.0
2018031916,0.7,  49.0
2018031917,0.1,  63.0
2018031918,-0.7,  68.0
2018031919,-1.0,  63.0
2018031920,-1.0,  58.0
2018031921,-1.2,  60.0
2018031922,-1.2,  58.0
2018031923,-0.3,  57.0
2018032000,0.2,  66.0
2018032001,0.4,  74.0
2018032002,0.4,  87.0
2018032003,0.8,  97.0
2018032004,0.5, 100.0
2018032005,0.6,  99.0
2018032006,0.5,  99.0
2018032007,0.8,  91.0
2018032008,0.7,  90.0
2018032009,1.0,  80.0
2018032010,1.6,  80.0
2018032011,2.1,  82.0
2018032012,1.8,  80.0
2018032013,2.3,  81.0
2018032014,2.2,  76.0
2018032015,2.8,  71.0
2018032016,2.3,  73.0
2018032017,2.3,  76.0
2018032018,1.4,  86.0
2018032019,1.6,  83.0
2018032020,1.4,  86.0
2018032021,1.3,  84.0
2018032022,0.6,  87.0
2018032023,0.7,  88.0
2018032100,0.6,  84.0
2018032101,0.4,  89.0
2018032102,-0.1,  90.0
2018032103,0.4,  86.0
2018032104,-0.1,  88.0
2018032105,-0.9,  91.0
2018032106,-0.3,  78.0
2018032107,-0.5,  85.0
2018032108,1.1,  72.0
2018032109,2.8,  61.0
2018032110,3.6,  57.0
2018032111,4.7,  61.0
2018032112,2.5,  87.0
2018032113,4.1,  78.0
2018032114,4.1,  79.0
2018032115,4.4,  79.0
2018032116,4.6,  78.0
2018032117,4.4,  78.0
2018032118,4.3,  77.0
2018032119,3.8,  79.0
2018032120,3.7,  81.0
2018032121,3.3,  84.0
2018032122,2.9,  84.0
2018032123,2.7,  85.0
2018032200,2.7,  85.0
2018032201,2.6,  85.0
2018032202,2.3,  85.0
2018032203,2.3,  84.0
2018032204,1.0,  95.0
2018032205,0.4,  99.0
2018032206,0.4,  99.0
2018032207,0.6,  97.0
2018032208,1.5,  95.0
2018032209,2.2,  97.0
2018032210,3.0,  97.0
2018032211,4.1,  98.0
2018032212,2.9, 100.0
2018032213,2.9, 100.0
2018032214,3.1,  99.0
2018032215,2.7,  96.0
2018032216,2.5,  96.0
2018032217,2.3,  95.0
2018032218,2.5,  92.0
2018032219,2.4,  92.0
2018032220,2.4,  88.0
2018032221,2.2,  92.0
2018032222,1.9,  96.0
2018032223,1.8,  97.0
2018032300,1.8,  96.0
2018032301,1.6,  97.0
2018032302,1.6,  97.0
2018032303,1.5,  97.0
2018032304,1.4,  97.0
2018032305,1.4,  97.0
2018032306,1.4,  98.0
2018032307,1.9,  92.0
2018032308,2.3,  86.0
